Order ID,Order Date,Order Priority,Order Quantity,Sales,Ship Mode,Profit,Shipping Cost,Customer Name,Customer State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name
36800,07/02/2017,High,4,58.44,Express Air,-7.04,4.5,Barry Franz,Washington,West,Corporate,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip
36803,12/02/2016,Not Specified,2,103.105,Regular Air,-316.316,2.5,Ralph Kennedy,Utah,West,Corporate,Technology,Telephones and Communication,V8160
36803,19/12/2015,Not Specified,42,121.65,Regular Air,30.76,0.99,Ralph Kennedy,Utah,West,Corporate,Office Supplies,Labels,Avery 514
36803,15/10/2015,Not Specified,2,19.02,Express Air,10.73,5.33,Ralph Kennedy,Utah,West,Corporate,Furniture,Office Furnishings,Eldon® Wave Desk Accessories
36805,11/12/2016,Medium,28,1546.3965,Express Air,226.719,5.26,Shahid Shariari,Arizona,West,Corporate,Technology,Telephones and Communication,g520
36805,20/07/2016,Medium,7,263.8,Regular Air,165.33,5.02,Shahid Shariari,Arizona,West,Corporate,Furniture,Office Furnishings,Hand-Finished Solid Wood Document Frame
36807,07/08/2015,Medium,14,211.88,Regular Air,78.45,1.39,Daniel Raglin,Washington,West,Corporate,Office Supplies,Envelopes,Park Ridge™ Embossed Executive Business Envelopes
36832,06/11/2015,Low,24,60.69,Express Air,-25.65,1.99,Bobby Trafton,Georgia,South,Small Business,Technology,Computer Peripherals,Fuji Slim Jewel Case CD-R
36832,02/10/2015,Low,43,532.89,Regular Air,210.528,1.49,Bobby Trafton,Georgia,South,Small Business,Office Supplies,Binders and Binder Accessories,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors"
36833,20/02/2016,Low,25,184.32,Regular Air,-73.33,7.3,Harold Ryan,Connecticut,East,Home Office,Office Supplies,Paper,Xerox 1959
36834,08/11/2015,Low,11,1935.1,Delivery Truck,-42.96,35.89,Rob Dowd,Arizona,West,Corporate,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases"
36835,30/10/2016,Critical,18,1175.53,Regular Air,257.59,14.48,William Brown,Georgia,South,Home Office,Furniture,Office Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock"
36835,24/11/2015,Critical,25,6685.05,Regular Air,1653.6,24.49,William Brown,Georgia,South,Home Office,Furniture,Chairs & Chairmats,SAFCO Arco Folding Chair
36835,17/10/2015,Critical,39,12073.06,Regular Air,5081.8695,19.99,William Brown,Georgia,South,Home Office,Office Supplies,Binders and Binder Accessories,GBC ProClick™ 150 Presentation Binding System
36836,08/08/2015,Medium,43,16116.33,Regular Air,6919.867,19.99,Karen Carlisle,Florida,South,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes PB300 Plastic Comb Binding Machine
36838,06/11/2015,Low,3,32.76,Express Air,11.29,0.5,Marc Crier,Texas,Central,Corporate,Office Supplies,Labels,Avery 51
36864,01/12/2015,Low,9,55.49,Regular Air,7.23,0.91,Toby Carlisle,Florida,South,Home Office,Office Supplies,Pens & Art Supplies,Zebra Zazzle Fluorescent Highlighters
36866,06/04/2016,Low,32,6245.76,Regular Air,1462.42,9.99,Brian Stugart,Connecticut,East,Consumer,Office Supplies,Storage & Organization,"24 Capacity Maxi Data Binder Racks, Pearl"
36867,17/12/2016,High,16,45.57,Regular Air,2.81,0.7,Speros Goranitis,Texas,Central,Corporate,Office Supplies,Pens & Art Supplies,Newell 346
36867,13/11/2016,High,21,5482.18,Express Air,1167.38,24.49,Speros Goranitis,Texas,Central,Corporate,Furniture,Chairs & Chairmats,SAFCO Arco Folding Chair
36896,06/03/2016,Critical,21,3508.33,Regular Air,-546.98,35,Xylona Price,New Mexico,West,Corporate,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers
36896,27/08/2015,Critical,12,34.01,Regular Air,10.58,0.5,Xylona Price,New Mexico,West,Corporate,Office Supplies,Labels,Avery 494
36896,23/02/2017,Critical,41,1008.95,Express Air,69.31,8.99,Xylona Price,New Mexico,West,Corporate,Furniture,Office Furnishings,"Executive Impressions 13"" Chairman Wall Clock"
36901,17/03/2017,Critical,30,201.09,Regular Air,-56.22,5.66,Dana Kaydos,New Jersey,East,Corporate,Office Supplies,Paper,Xerox 1923
36929,11/04/2017,Low,45,3638.27,Regular Air,1123.79,4.5,Amy Cox,Washington,West,Small Business,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection
36929,26/11/2016,Low,37,1326.69,Regular Air,185.37,8.74,Amy Cox,Washington,West,Small Business,Office Supplies,Storage & Organization,Fellowes Bases and Tops For Staxonsteel®/High-Stak® Systems
36930,20/07/2015,Medium,34,2632.4755,Regular Air,1325.817,3.3,Michelle Arnett,Michigan,Central,Home Office,Technology,Telephones and Communication,Accessory20
36931,22/07/2015,Not Specified,46,180.56,Regular Air,-15.79,1.6,Ashley Jarboe,Arizona,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 320
36932,22/09/2016,Low,20,668.8,Regular Air,92.34,5.1,Troy Blackwell,Illinois,Central,Home Office,Office Supplies,Storage & Organization,"File Shuttle II and Handi-File, Black"
36933,07/10/2016,High,32,115.81,Regular Air,47.56,0.5,Todd Boyes,Colorado,West,Small Business,Office Supplies,Labels,Avery 501
36934,13/06/2016,Medium,45,6668.856,Delivery Truck,871.97,29.21,Brooke Gillingham,South Carolina,South,Small Business,Furniture,Tables,"Bevis Round Conference Table Top, X-Base"
36934,24/02/2016,Medium,7,1120.86,Express Air,17.4,13.99,Brooke Gillingham,South Carolina,South,Small Business,Technology,Office Machines,Canon MP41DH Printing Calculator
36934,06/04/2016,Medium,2,11.51,Regular Air,-5.16,0.95,Brooke Gillingham,South Carolina,South,Small Business,Office Supplies,Paper,"Wirebound Message Book, 4 per Page"
36992,23/08/2015,Medium,34,459.08,Express Air,61.57,3.14,Aleksandra Gannaway,Washington,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","Acme® 8"" Straight Scissors"
36994,06/05/2016,Critical,40,5264.48,Delivery Truck,-284.06,30,Mitch Gastineau,New York,East,Corporate,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum"
36997,06/08/2015,Not Specified,39,104.33,Regular Air,39.91,0.5,Tim Brockman,South Carolina,South,Consumer,Office Supplies,Labels,Avery 494
36998,02/12/2015,Low,8,56.5,Regular Air,-17.16,5.19,Christine Abelman,Wisconsin,Central,Corporate,Office Supplies,Paper,Xerox 1995
36998,22/04/2016,Low,50,481.23,Regular Air,-409.24,12.52,Christine Abelman,Wisconsin,Central,Corporate,Furniture,Office Furnishings,"Eldon® Expressions™ Wood and Plastic Desk Accessories, Oak"
36998,29/08/2015,Low,41,265.39,Regular Air,-237.01,9.54,Christine Abelman,Wisconsin,Central,Corporate,Office Supplies,Paper,Xerox 1905
36999,18/05/2016,Medium,28,14475.74,Delivery Truck,4963.89,49,Cari MacIntyre,Virginia,South,Corporate,Technology,Copiers and Fax,Sharp 1540cs Digital Laser Copier
36999,24/06/2016,Medium,3,306.6205,Express Air,-479.083,5.99,Cari MacIntyre,Virginia,South,Corporate,Technology,Telephones and Communication,2160
37025,18/02/2016,High,37,641.89,Regular Air,207.3,1.99,Tracy Collins,Illinois,Central,Corporate,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack"
37063,04/07/2015,Not Specified,50,919,Regular Air,89.6,8.99,Alex Avila,Alabama,South,Home Office,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock"
37095,19/01/2017,Low,3,18888,Regular Air,-16253.68,24.49,Roy Phan,New York,East,Consumer,Technology,Office Machines,Polycom ViewStation™ ISDN Videoconferencing Unit
37121,29/03/2016,Not Specified,44,9499.3,Delivery Truck,618.36,64.2,Bill Donatelli,New York,East,Corporate,Furniture,Chairs & Chairmats,Hon Multipurpose Stacking Arm Chairs
37123,20/06/2015,High,50,794.58,Delivery Truck,-1171.66,27.75,Lena Radford,Wisconsin,Central,Small Business,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories
37124,07/02/2017,Low,33,21205.5,Regular Air,241.3,24.49,Julie Kriz,Illinois,Central,Corporate,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier
37125,29/09/2016,High,46,72.18,Regular Air,11.83,0.7,Sanjit Jacobs,Idaho,West,Consumer,Office Supplies,Rubber Bands,Binder Clips by OIC
37127,01/06/2016,High,19,178.44,Regular Air,50.13,2.15,John Dryer,South Carolina,South,Corporate,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7"""
37152,10/08/2016,Medium,45,2503.3265,Regular Air,447.12,8.8,Thomas Boland,Colorado,West,Corporate,Technology,Telephones and Communication,6120
37152,04/03/2016,Medium,39,4647.69,Delivery Truck,182.53,30,Thomas Boland,Colorado,West,Corporate,Furniture,Chairs & Chairmats,Hon Comfortask® Task/Swivel Chairs
37157,05/02/2017,High,39,213,Regular Air,-71.09,5.06,Nathan Mautz,Alabama,South,Home Office,Office Supplies,Paper,Astroparche® Fine Business Paper
37158,06/03/2016,Low,25,172.04,Regular Air,-85.11,7.37,Anthony O'Donnell,Alabama,South,Consumer,Office Supplies,Paper,Xerox 210
37185,05/09/2016,High,8,23.19,Regular Air,-13.27,2.4,Guy Armstrong,Michigan,Central,Corporate,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils
37188,22/03/2017,Critical,24,132.02,Express Air,-123.28,8.33,Carol Triggs,Ohio,Central,Home Office,Office Supplies,Paper,Xerox 198
37216,21/02/2017,High,24,527.25,Regular Air,74.0095,8.83,Eudokia Martin,Delaware,East,Home Office,Office Supplies,Binders and Binder Accessories,Premium Transparent Presentation Covers by GBC
37218,30/09/2016,High,23,147.05,Regular Air,-54.91,5.82,Frank Merwin,Idaho,West,Corporate,Office Supplies,Paper,Xerox 1998
37218,10/12/2015,High,29,1768.13,Regular Air,525.54,4.5,Frank Merwin,Idaho,West,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection
37223,20/11/2015,Low,21,2731.73,Express Air,310.59,8.99,Victoria Wilson,Colorado,West,Home Office,Technology,Telephones and Communication,LX 788
37223,26/03/2016,Low,38,5176.27,Regular Air,-743.45,35,Victoria Wilson,Colorado,West,Home Office,Office Supplies,Storage & Organization,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand"
37223,02/01/2017,Low,40,679.52,Regular Air,-152.4,9.47,Victoria Wilson,Colorado,West,Home Office,Office Supplies,Storage & Organization,Portfile® Personal File Boxes
37250,23/09/2016,High,13,473.46,Regular Air,128.11,6.66,Grant Thornton,Connecticut,East,Corporate,Office Supplies,Envelopes,"Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray"
37252,26/08/2016,Low,50,2337.03,Regular Air,-37.19,19.99,Steve Chapman,North Carolina,South,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem
37252,11/07/2015,Low,21,1503.49,Regular Air,408.73,3.5,Steve Chapman,North Carolina,South,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge
37252,15/03/2016,Low,1,10.62,Regular Air,-31.2,2.38,Steve Chapman,North Carolina,South,Corporate,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box"
37252,13/03/2017,Low,34,29345.27,Delivery Truck,7497.55,44.55,Steve Chapman,North Carolina,South,Corporate,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish"
37253,15/08/2015,High,46,1184.32,Regular Air,-99.55,5.89,Muhammed MacIntyre,New Jersey,East,Small Business,Technology,Computer Peripherals,"Micro Innovations Micro 3000 Keyboard, Black"
37254,25/12/2015,High,28,739.94,Regular Air,370.23,1.39,Katrina Bavinger,Wisconsin,Central,Consumer,Office Supplies,Envelopes,Quality Park Security Envelopes
37281,02/03/2016,Medium,25,453.2455,Regular Air,3.312,4.81,Roy Skaria,Illinois,Central,Corporate,Technology,Telephones and Communication,1726 Digital Answering Machine
37287,07/08/2016,Low,18,122.41,Regular Air,2.37,4.95,Brad Thomas,Connecticut,East,Corporate,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs
37287,16/08/2016,Low,22,2052.2655,Regular Air,371.403,2.5,Brad Thomas,Connecticut,East,Corporate,Technology,Telephones and Communication,T18
37287,12/05/2016,Low,45,130.25,Regular Air,0.89,1.58,Brad Thomas,Connecticut,East,Corporate,Office Supplies,Rubber Bands,Staples Gold Paper Clips
37313,19/04/2016,Not Specified,44,3304.38,Regular Air,-634.49,37.58,Liz MacKendrick,Idaho,West,Corporate,Furniture,Office Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats"
37313,09/11/2015,Not Specified,17,908.412,Express Air,-71.192,8.99,Liz MacKendrick,Idaho,West,Corporate,Technology,Telephones and Communication,V 3600 Series
37314,26/07/2015,Medium,21,210.86,Regular Air,5.5,6.02,Michelle Huthwaite,Idaho,West,Home Office,Furniture,Office Furnishings,DAX Solid Wood Frames
37315,06/10/2015,Low,31,4726.595,Express Air,1176.48,4.99,Luke Weiss,Michigan,Central,Corporate,Technology,Telephones and Communication,5165
37315,08/11/2015,Low,43,170.81,Regular Air,-133.68,5.17,Luke Weiss,Michigan,Central,Corporate,Office Supplies,Paper,Xerox 1971
37318,23/10/2016,Medium,32,1031.23,Regular Air,-138.54,19.99,Nat Gilpin,Connecticut,East,Consumer,Furniture,Office Furnishings,"Linden® 12"" Wall Clock With Oak Frame"
37319,25/03/2017,Critical,37,388.9,Regular Air,-37.11,4.5,Victoria Brennan,New York,East,Small Business,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip
37348,28/09/2016,High,33,551.67,Regular Air,25.44,4.96,Maribeth Dona,Illinois,Central,Home Office,Office Supplies,Storage & Organization,Advantus Rolling Storage Box
37349,12/05/2016,Critical,8,631.73,Express Air,122.43,19.99,Bill Stewart,Virginia,South,Corporate,Furniture,Office Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock
37350,28/10/2016,Critical,7,163.14,Regular Air,-37.5,8.99,Kelly Andreada,Florida,South,Home Office,Office Supplies,Pens & Art Supplies,Boston KS Multi-Size Manual Pencil Sharpener
37380,25/10/2015,Critical,42,151.19,Regular Air,27.37,1.43,Fred Harton,Washington,West,Home Office,Office Supplies,Rubber Bands,"Acco Clips to Go™ Binder Clips, 24 Clips in Two Sizes"
37380,18/01/2016,Critical,47,507.18,Regular Air,74.73,4.78,Fred Harton,Washington,West,Home Office,Office Supplies,Paper,Xerox 1896
37380,10/07/2015,Critical,29,737.38,Regular Air,90.04,5.3,Fred Harton,Washington,West,Home Office,Furniture,Chairs & Chairmats,SAFCO Optional Arm Kit for Workspace® Cribbage Stacking Chair
37410,08/04/2016,Medium,45,18775.76,Delivery Truck,8504.47,48.26,Chuck Clark,New York,East,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer
37412,27/04/2017,High,17,191.67,Regular Air,6.02,3.37,Steve Carroll,Mass,East,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors
37414,16/04/2016,Low,39,20596.58,Delivery Truck,2793.38,64.59,Ben Wallace,Ohio,Central,Home Office,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables"
37440,05/04/2016,Not Specified,39,8407.08,Delivery Truck,629.4,68.02,Rick Wilson,New Mexico,West,Corporate,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators"
37440,24/08/2016,Not Specified,31,295.45,Regular Air,-4.36,4.93,Rick Wilson,New Mexico,West,Corporate,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry"
37441,07/10/2016,Critical,46,14740.51,Delivery Truck,3407.73,164.73,Dianna Arnett,Georgia,South,Home Office,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black"
37441,05/04/2017,Critical,1,3.77,Regular Air,-1.84,0.96,Dianna Arnett,Georgia,South,Home Office,Office Supplies,Pens & Art Supplies,Newell 343
37443,15/02/2016,Not Specified,50,2869.44,Regular Air,840.55,3.99,Mark Packer,California,West,Small Business,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector
37443,17/11/2016,Not Specified,21,2172.702,Regular Air,481.743,2.5,Mark Packer,California,West,Small Business,Technology,Telephones and Communication,6160
37445,25/04/2017,High,37,2180.23,Regular Air,660.25,3.5,Anthony O'Donnell,Alabama,South,Corporate,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum"
37447,26/02/2016,Low,23,139.45,Regular Air,-137.494,8.49,Noel Staavos,California,West,Home Office,Office Supplies,Binders and Binder Accessories,Fellowes Black Plastic Comb Bindings
37473,26/11/2016,Low,8,43.72,Regular Air,2.12,2.04,Tom Prescott,Texas,Central,Small Business,Office Supplies,Paper,Array® Memo Cubes
37473,26/01/2017,Low,42,88.23,Regular Air,-195.93,5,Tom Prescott,Texas,Central,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",*Staples* Letter Opener
37505,24/04/2017,Low,1,29.19,Regular Air,-23.1,12.39,Bryan Spruell,Georgia,South,Home Office,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes
37505,24/09/2016,Low,9,2007.24,Express Air,600.4,11.79,Bryan Spruell,Georgia,South,Home Office,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room
37505,01/03/2017,Low,42,384.41,Regular Air,-50.92,5.76,Bryan Spruell,Georgia,South,Home Office,Technology,Office Machines,"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case"
37510,07/07/2016,Critical,15,2466.02,Regular Air,243.73,19.99,Richard Bierner,Washington,West,Small Business,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer® Files
37537,06/01/2016,Low,4,1239.06,Delivery Truck,-193.08,48.8,Alan Schoenberger,Colorado,West,Corporate,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs
37537,08/11/2015,Low,43,4083.19,Delivery Truck,-1049.85,45,Alan Schoenberger,Colorado,West,Corporate,Furniture,Chairs & Chairmats,Hon Valutask™ Swivel Chairs
37537,14/10/2015,Low,32,4902.38,Regular Air,1438.49,7.07,Alan Schoenberger,Colorado,West,Corporate,Office Supplies,Storage & Organization,"Dual Level, Single-Width Filing Carts"
37541,23/11/2016,Medium,10,550.61,Express Air,98.32,13.88,Claudia Miner,Delaware,East,Small Business,Office Supplies,Paper,Xerox 1882
37541,10/02/2016,Medium,18,1373.11,Regular Air,-599.54,35,Claudia Miner,Delaware,East,Small Business,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black
37541,14/02/2017,Medium,3,71.94,Regular Air,-70.68,5.99,Claudia Miner,Delaware,East,Small Business,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum"
37542,23/02/2016,Medium,26,2546.5235,Express Air,209.997,7.69,Adam Shillingsburg,South Carolina,South,Corporate,Technology,Telephones and Communication,StarTAC 3000
37543,12/07/2016,Medium,6,241.85,Regular Air,-4.5,13.89,Ed Braxton,Arizona,West,Home Office,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set"
37572,26/01/2017,High,22,123.95,Regular Air,2.4225,2.99,Jas O'Carroll,Connecticut,East,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders
37603,18/05/2016,Medium,50,2440.26,Regular Air,917.28,1.99,Liz Price,Arizona,West,Consumer,Technology,Computer Peripherals,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus"
